run_name,epoch,lr,dropout,weight_decay,train_acc,val_acc,overfitting_gap,use_focal_loss,timestamp,subdir,lr_extracted,dropout_extracted,weight_decay_extracted,focal_extracted
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,107,2e-06,0.3,0.0005,64.65,67.55,-2.91,1,2025-08-13 04:58:40,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd5e-4,49,2e-06,0.3,0.0005,63.65,68.04,-4.39,0,2025-08-13 04:58:49,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,12,2e-06,0.4,0.0005,55.97,60.75,-4.79,1,2025-08-13 04:58:53,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,73,2e-06,0.3,0.001,61.34,65.84,-4.49,1,2025-08-13 04:59:05,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,32,2e-06,0.3,0.002,61.62,65.48,-3.85,0,2025-08-13 04:59:08,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd1e-3,21,2e-06,0.3,0.001,60.86,63.84,-2.99,0,2025-08-13 04:59:16,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,33,2e-06,0.3,0.002,57.93,62.15,-4.21,1,2025-08-13 05:00:22,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,108,2e-06,0.3,0.0005,64.85,67.88,-3.03,1,2025-08-13 05:00:38,.,2e-06,0.3,0.0005,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,92,5e-06,0.5,0.001,76.08,68.68,7.4,1,2025-08-13 05:01:04,.,5e-06,0.5,0.001,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,74,2e-06,0.3,0.001,61.08,65.6,-4.52,1,2025-08-13 05:01:06,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,33,2e-06,0.3,0.002,62.0,65.58,-3.58,0,2025-08-13 05:01:11,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,34,2e-06,0.3,0.002,58.02,62.23,-4.21,1,2025-08-13 05:02:23,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4,50,2e-06,0.3,0.0005,64.13,67.37,-3.24,0,2025-08-13 05:02:32,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,13,2e-06,0.4,0.0005,55.84,61.36,-5.52,1,2025-08-13 05:02:33,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,109,2e-06,0.3,0.0005,64.97,67.47,-2.51,1,2025-08-13 05:02:36,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd1e-3,22,2e-06,0.3,0.001,60.28,63.48,-3.2,0,2025-08-13 05:02:59,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,75,2e-06,0.3,0.001,61.34,66.16,-4.82,1,2025-08-13 05:03:06,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,34,2e-06,0.3,0.002,62.1,65.52,-3.42,0,2025-08-13 05:03:13,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,35,2e-06,0.3,0.002,58.1,62.27,-4.17,1,2025-08-13 05:04:24,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,110,2e-06,0.3,0.0005,65.31,67.64,-2.32,1,2025-08-13 05:04:34,.,2e-06,0.3,0.0005,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,93,5e-06,0.5,0.001,76.54,66.91,9.63,1,2025-08-13 05:04:41,.,5e-06,0.5,0.001,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,76,2e-06,0.3,0.001,61.56,65.74,-4.18,1,2025-08-13 05:05:07,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,35,2e-06,0.3,0.002,61.92,65.07,-3.15,0,2025-08-13 05:05:15,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd5e-4,51,2e-06,0.3,0.0005,64.3,67.8,-3.5,0,2025-08-13 05:06:14,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,14,2e-06,0.4,0.0005,56.46,60.73,-4.27,1,2025-08-13 05:06:14,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,36,2e-06,0.3,0.002,58.18,62.95,-4.77,1,2025-08-13 05:06:25,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,111,2e-06,0.3,0.0005,65.52,68.06,-2.54,1,2025-08-13 05:06:32,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd1e-3,23,2e-06,0.3,0.001,61.03,64.47,-3.44,0,2025-08-13 05:06:41,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,77,2e-06,0.3,0.001,61.17,66.2,-5.03,1,2025-08-13 05:07:06,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,36,2e-06,0.3,0.002,61.79,65.78,-3.99,0,2025-08-13 05:07:17,.,2e-06,0.3,0.002,False
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,94,5e-06,0.5,0.001,76.9,68.56,8.33,1,2025-08-13 05:08:18,.,5e-06,0.5,0.001,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,37,2e-06,0.3,0.002,58.6,62.91,-4.32,1,2025-08-13 05:08:27,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,112,2e-06,0.3,0.0005,64.99,68.54,-3.55,1,2025-08-13 05:08:31,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,78,2e-06,0.3,0.001,61.94,65.9,-3.96,1,2025-08-13 05:09:08,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,37,2e-06,0.3,0.002,62.37,65.74,-3.37,0,2025-08-13 05:09:19,.,2e-06,0.3,0.002,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,15,2e-06,0.4,0.0005,56.39,60.19,-3.8,1,2025-08-13 05:09:53,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4,52,2e-06,0.3,0.0005,63.72,67.51,-3.79,0,2025-08-13 05:09:55,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd1e-3,24,2e-06,0.3,0.001,60.61,64.37,-3.75,0,2025-08-13 05:10:23,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,38,2e-06,0.3,0.002,58.08,63.84,-5.77,1,2025-08-13 05:10:28,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,113,2e-06,0.3,0.0005,65.26,67.9,-2.63,1,2025-08-13 05:10:31,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,79,2e-06,0.3,0.001,62.02,66.08,-4.07,1,2025-08-13 05:11:09,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,38,2e-06,0.3,0.002,62.45,65.9,-3.45,0,2025-08-13 05:11:20,.,2e-06,0.3,0.002,False
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,95,5e-06,0.5,0.001,77.43,68.74,8.68,1,2025-08-13 05:11:54,.,5e-06,0.5,0.001,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,39,2e-06,0.3,0.002,58.54,63.54,-5.0,1,2025-08-13 05:12:29,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,114,2e-06,0.3,0.0005,65.76,68.52,-2.76,1,2025-08-13 05:12:32,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,80,2e-06,0.3,0.001,62.25,66.12,-3.87,1,2025-08-13 05:13:11,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,39,2e-06,0.3,0.002,62.55,65.66,-3.11,0,2025-08-13 05:13:22,.,2e-06,0.3,0.002,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,16,2e-06,0.4,0.0005,56.46,60.01,-3.55,1,2025-08-13 05:13:31,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4,53,2e-06,0.3,0.0005,64.05,67.82,-3.77,0,2025-08-13 05:13:36,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd1e-3,25,2e-06,0.3,0.001,61.23,64.1,-2.87,0,2025-08-13 05:14:07,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,40,2e-06,0.3,0.002,58.66,63.76,-5.1,1,2025-08-13 05:14:30,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,115,2e-06,0.3,0.0005,65.66,68.14,-2.48,1,2025-08-13 05:14:32,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,81,2e-06,0.3,0.001,61.78,66.22,-4.44,1,2025-08-13 05:15:12,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,40,2e-06,0.3,0.002,62.52,66.24,-3.73,0,2025-08-13 05:15:22,.,2e-06,0.3,0.002,False
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,96,5e-06,0.5,0.001,78.16,69.43,8.73,1,2025-08-13 05:15:30,.,5e-06,0.5,0.001,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,116,2e-06,0.3,0.0005,65.33,67.7,-2.36,1,2025-08-13 05:16:30,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,41,2e-06,0.3,0.002,59.01,63.56,-4.54,1,2025-08-13 05:16:31,.,2e-06,0.3,0.002,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,17,2e-06,0.4,0.0005,56.08,60.53,-4.45,1,2025-08-13 05:17:10,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,82,2e-06,0.3,0.001,61.98,66.18,-4.21,1,2025-08-13 05:17:13,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd5e-4,54,2e-06,0.3,0.0005,64.04,68.02,-3.97,0,2025-08-13 05:17:20,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd2e-3,41,2e-06,0.3,0.002,62.88,66.26,-3.38,0,2025-08-13 05:17:24,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd1e-3,26,2e-06,0.3,0.001,61.13,65.09,-3.96,0,2025-08-13 05:17:50,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,117,2e-06,0.3,0.0005,65.32,67.72,-2.39,1,2025-08-13 05:18:31,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,42,2e-06,0.3,0.002,58.98,63.4,-4.42,1,2025-08-13 05:18:31,.,2e-06,0.3,0.002,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,97,5e-06,0.5,0.001,78.66,68.54,10.12,1,2025-08-13 05:19:08,.,5e-06,0.5,0.001,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,83,2e-06,0.3,0.001,62.09,66.69,-4.6,1,2025-08-13 05:19:14,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,42,2e-06,0.3,0.002,62.57,66.28,-3.72,0,2025-08-13 05:19:26,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,118,2e-06,0.3,0.0005,65.0,68.0,-3.0,1,2025-08-13 05:20:31,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,43,2e-06,0.3,0.002,59.33,63.96,-4.63,1,2025-08-13 05:20:33,.,2e-06,0.3,0.002,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,18,2e-06,0.4,0.0005,56.98,60.41,-3.43,1,2025-08-13 05:20:50,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4,55,2e-06,0.3,0.0005,63.89,67.86,-3.96,0,2025-08-13 05:21:03,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,84,2e-06,0.3,0.001,62.35,66.81,-4.46,1,2025-08-13 05:21:15,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,43,2e-06,0.3,0.002,62.96,66.2,-3.24,0,2025-08-13 05:21:28,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd1e-3,27,2e-06,0.3,0.001,61.66,64.55,-2.89,0,2025-08-13 05:21:33,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,119,2e-06,0.3,0.0005,65.49,68.1,-2.61,1,2025-08-13 05:22:31,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,44,2e-06,0.3,0.002,59.02,62.97,-3.95,1,2025-08-13 05:22:34,.,2e-06,0.3,0.002,True
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,98,5e-06,0.5,0.001,79.71,67.98,11.73,1,2025-08-13 05:22:44,.,5e-06,0.5,0.001,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,85,2e-06,0.3,0.001,62.9,66.73,-3.83,1,2025-08-13 05:23:17,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,44,2e-06,0.3,0.002,62.69,66.46,-3.78,0,2025-08-13 05:23:30,.,2e-06,0.3,0.002,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,19,2e-06,0.4,0.0005,56.46,61.02,-4.56,1,2025-08-13 05:24:28,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,120,2e-06,0.3,0.0005,65.76,67.49,-1.74,1,2025-08-13 05:24:32,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,45,2e-06,0.3,0.002,58.88,63.2,-4.31,1,2025-08-13 05:24:34,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4,56,2e-06,0.3,0.0005,64.1,67.7,-3.6,0,2025-08-13 05:24:46,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd1e-3,28,2e-06,0.3,0.001,62.02,65.42,-3.39,0,2025-08-13 05:25:15,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,86,2e-06,0.3,0.001,62.68,67.05,-4.37,1,2025-08-13 05:25:16,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,45,2e-06,0.3,0.002,62.97,65.84,-2.87,0,2025-08-13 05:25:32,.,2e-06,0.3,0.002,False
lr5e-6_dr0.5_wd1e-3_focal_focal_focal,99,5e-06,0.5,0.001,79.88,68.36,11.52,1,2025-08-13 05:26:21,.,5e-06,0.5,0.001,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,121,2e-06,0.3,0.0005,65.82,68.28,-2.46,1,2025-08-13 05:26:31,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,46,2e-06,0.3,0.002,58.66,63.36,-4.7,1,2025-08-13 05:26:33,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,87,2e-06,0.3,0.001,62.99,66.93,-3.93,1,2025-08-13 05:27:17,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,46,2e-06,0.3,0.002,63.07,66.57,-3.5,0,2025-08-13 05:27:32,.,2e-06,0.3,0.002,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,20,2e-06,0.4,0.0005,56.04,60.55,-4.51,1,2025-08-13 05:28:07,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4,57,2e-06,0.3,0.0005,64.29,67.51,-3.22,0,2025-08-13 05:28:26,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,122,2e-06,0.3,0.0005,65.76,67.59,-1.84,1,2025-08-13 05:28:31,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,47,2e-06,0.3,0.002,59.55,63.34,-3.78,1,2025-08-13 05:28:32,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd1e-3,29,2e-06,0.3,0.001,61.56,64.51,-2.95,0,2025-08-13 05:28:57,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,88,2e-06,0.3,0.001,63.52,66.85,-3.32,1,2025-08-13 05:29:17,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,47,2e-06,0.3,0.002,63.45,66.08,-2.63,0,2025-08-13 05:29:34,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,48,2e-06,0.3,0.002,59.11,64.1,-5.0,1,2025-08-13 05:30:32,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,123,2e-06,0.3,0.0005,66.12,67.86,-1.74,1,2025-08-13 05:30:33,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,89,2e-06,0.3,0.001,62.48,67.41,-4.93,1,2025-08-13 05:31:16,.,2e-06,0.3,0.001,True
lr2e-6_dr0.4_wd5e-4,1,2e-06,0.4,0.0005,52.47,58.13,-5.66,0,2025-08-13 05:31:33,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd2e-3,48,2e-06,0.3,0.002,63.4,66.24,-2.85,0,2025-08-13 05:31:34,.,2e-06,0.3,0.002,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,21,2e-06,0.4,0.0005,56.66,60.92,-4.25,1,2025-08-13 05:31:48,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4,58,2e-06,0.3,0.0005,64.28,67.84,-3.56,0,2025-08-13 05:32:08,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,124,2e-06,0.3,0.0005,65.47,68.14,-2.67,1,2025-08-13 05:32:32,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,49,2e-06,0.3,0.002,59.31,63.94,-4.64,1,2025-08-13 05:32:33,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd1e-3,30,2e-06,0.3,0.001,62.11,65.6,-3.49,0,2025-08-13 05:32:39,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,90,2e-06,0.3,0.001,62.91,66.85,-3.94,1,2025-08-13 05:33:17,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,49,2e-06,0.3,0.002,63.6,66.12,-2.52,0,2025-08-13 05:33:35,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,125,2e-06,0.3,0.0005,65.28,68.0,-2.71,1,2025-08-13 05:34:32,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,50,2e-06,0.3,0.002,59.26,63.92,-4.67,1,2025-08-13 05:34:36,.,2e-06,0.3,0.002,True
lr2e-6_dr0.4_wd5e-4,2,2e-06,0.4,0.0005,55.11,59.44,-4.33,0,2025-08-13 05:35:13,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,91,2e-06,0.3,0.001,62.87,67.15,-4.28,1,2025-08-13 05:35:17,.,2e-06,0.3,0.001,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,22,2e-06,0.4,0.0005,56.91,60.53,-3.62,1,2025-08-13 05:35:29,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd2e-3,50,2e-06,0.3,0.002,63.27,66.55,-3.28,0,2025-08-13 05:35:36,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd5e-4,59,2e-06,0.3,0.0005,64.45,67.78,-3.33,0,2025-08-13 05:35:49,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd1e-3,31,2e-06,0.3,0.001,61.95,65.33,-3.38,0,2025-08-13 05:36:23,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,126,2e-06,0.3,0.0005,65.82,68.3,-2.48,1,2025-08-13 05:36:32,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,51,2e-06,0.3,0.002,59.49,64.14,-4.65,1,2025-08-13 05:36:37,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,92,2e-06,0.3,0.001,63.4,66.67,-3.26,1,2025-08-13 05:37:17,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,51,2e-06,0.3,0.002,62.74,66.81,-4.07,0,2025-08-13 05:37:38,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,127,2e-06,0.3,0.0005,65.61,68.12,-2.51,1,2025-08-13 05:38:32,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,52,2e-06,0.3,0.002,59.61,63.98,-4.37,1,2025-08-13 05:38:38,.,2e-06,0.3,0.002,True
lr2e-6_dr0.4_wd5e-4,3,2e-06,0.4,0.0005,56.77,60.69,-3.92,0,2025-08-13 05:38:54,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,23,2e-06,0.4,0.0005,56.84,60.59,-3.76,1,2025-08-13 05:39:09,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,93,2e-06,0.3,0.001,63.12,66.1,-2.99,1,2025-08-13 05:39:17,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd5e-4,60,2e-06,0.3,0.0005,64.0,67.74,-3.74,0,2025-08-13 05:39:30,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd2e-3,52,2e-06,0.3,0.002,63.2,66.59,-3.39,0,2025-08-13 05:39:40,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd1e-3,32,2e-06,0.3,0.001,62.21,65.9,-3.69,0,2025-08-13 05:40:06,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,128,2e-06,0.3,0.0005,66.04,68.06,-2.02,1,2025-08-13 05:40:32,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,53,2e-06,0.3,0.002,59.23,63.72,-4.49,1,2025-08-13 05:40:38,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,94,2e-06,0.3,0.001,63.74,67.15,-3.42,1,2025-08-13 05:41:16,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,53,2e-06,0.3,0.002,63.06,66.3,-3.24,0,2025-08-13 05:41:40,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,129,2e-06,0.3,0.0005,65.84,67.86,-2.01,1,2025-08-13 05:42:30,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.4_wd5e-4,4,2e-06,0.4,0.0005,57.39,61.08,-3.69,0,2025-08-13 05:42:34,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,54,2e-06,0.3,0.002,59.5,64.08,-4.58,1,2025-08-13 05:42:39,.,2e-06,0.3,0.002,True
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,24,2e-06,0.4,0.0005,56.51,61.22,-4.71,1,2025-08-13 05:42:50,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4,61,2e-06,0.3,0.0005,64.28,67.59,-3.32,0,2025-08-13 05:43:10,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,95,2e-06,0.3,0.001,63.46,67.11,-3.65,1,2025-08-13 05:43:17,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,54,2e-06,0.3,0.002,63.35,66.04,-2.69,0,2025-08-13 05:43:40,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd1e-3,33,2e-06,0.3,0.001,62.58,66.14,-3.56,0,2025-08-13 05:43:49,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,130,2e-06,0.3,0.0005,65.9,67.92,-2.02,1,2025-08-13 05:44:30,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,55,2e-06,0.3,0.002,59.12,63.42,-4.3,1,2025-08-13 05:44:40,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,96,2e-06,0.3,0.001,63.59,67.35,-3.76,1,2025-08-13 05:45:17,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,55,2e-06,0.3,0.002,63.25,66.08,-2.83,0,2025-08-13 05:45:41,.,2e-06,0.3,0.002,False
lr2e-6_dr0.4_wd5e-4,5,2e-06,0.4,0.0005,57.78,61.62,-3.84,0,2025-08-13 05:46:14,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,25,2e-06,0.4,0.0005,56.1,61.06,-4.96,1,2025-08-13 05:46:30,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,131,2e-06,0.3,0.0005,66.15,67.88,-1.73,1,2025-08-13 05:46:30,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,56,2e-06,0.3,0.002,60.16,63.84,-3.68,1,2025-08-13 05:46:40,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd5e-4,62,2e-06,0.3,0.0005,64.13,67.72,-3.58,0,2025-08-13 05:46:51,.,2e-06,0.3,0.0005,False
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,97,2e-06,0.3,0.001,63.75,67.49,-3.75,1,2025-08-13 05:47:18,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd1e-3,34,2e-06,0.3,0.001,61.8,66.36,-4.56,0,2025-08-13 05:47:33,.,2e-06,0.3,0.001,False
lr2e-6_dr0.3_wd2e-3,56,2e-06,0.3,0.002,63.49,66.59,-3.1,0,2025-08-13 05:47:41,.,2e-06,0.3,0.002,False
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,132,2e-06,0.3,0.0005,65.89,67.59,-1.71,1,2025-08-13 05:48:29,.,2e-06,0.3,0.0005,True
lr2e-6_dr0.3_wd2e-3_focal_focal_focal,57,2e-06,0.3,0.002,59.82,63.1,-3.27,1,2025-08-13 05:48:39,.,2e-06,0.3,0.002,True
lr2e-6_dr0.3_wd1e-3_focal_focal_focal,98,2e-06,0.3,0.001,63.37,67.92,-4.55,1,2025-08-13 05:49:20,.,2e-06,0.3,0.001,True
lr2e-6_dr0.3_wd2e-3,57,2e-06,0.3,0.002,63.05,66.95,-3.89,0,2025-08-13 05:49:42,.,2e-06,0.3,0.002,False
lr2e-6_dr0.4_wd5e-4,6,2e-06,0.4,0.0005,58.29,62.19,-3.9,0,2025-08-13 05:49:55,.,2e-06,0.4,0.0005,False
lr2e-6_dr0.4_wd5e-4_focal_focal_focal,26,2e-06,0.4,0.0005,56.62,61.56,-4.94,1,2025-08-13 05:50:10,.,2e-06,0.4,0.0005,True
lr2e-6_dr0.3_wd5e-4_focal_focal_focal,133,2e-06,0.3,0.0005,66.03,68.12,-2.09,1,2025-08-13 05:50:28,.,2e-06,0.3,0.0005,True
