,id_,pre_id,post_id,dist_to_post_syn_soma,dist_to_pre_syn_soma,size,center_position,synapses_depth_in_post,synapses_depth_in_pre,compartment_in_post_syn_soma,compartment_in_pre_syn_soma,pre_clf_type,pre_cell_type,pre_m_type,post_clf_type,post_cell_type,post_mtype_type
8026,360723184,864691135491170919,864691135013518838,37.97786196899414,173.08931232452392,1724,[74244.    43199.      447.975],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,I,MC,DTC
8027,86363432,864691135492614239,864691136273101502,487.6732719116211,531.2991945037842,4992,[136348.  90562.  22946.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4c,E,5P-ET,L5ET
8028,237251098,864691136812942451,864691135808390685,146.57523278808594,246.02975265502928,15736,[55324.75  35841.25    621.225],-1.0,-1.0,3.0,2.0,E,23P,L2a,E,4P,L4a
8029,419845205,864691136965986254,864691135590530059,8.6273427734375,226.55430432128907,6948,[331472. 114924.  24097.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
8030,30199010,864691135386597717,864691135501541698,136.8614248046875,364.0101458358765,1088,[25232.5   53594.5     505.075],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,MC,DTC
8031,422653440,864691135346302879,864691135539128946,56.53532611083985,299.30062480163576,3224,[333622. 195932.  25033.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6short-a
8032,315885854,864691135926618068,864691135342343601,43.83382373046875,347.1326046752929,4484,[271472. 170354.  23001.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5a
8033,202409387,864691136012288931,864691136953264095,97.68751123046874,169.7796400756836,3672,[50372.    32916.5     602.175],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
8034,484207616,864691135464482629,864691135565375063,327.354932220459,360.2091268463135,7208,[93070.5   43904.      597.475],-1.0,-1.0,3.0,3.0,E,4P,L4a,E,6P-CT,L6tall-c
8035,274361218,864691136990367637,864691135889502601,44.30971736907959,107.02429779052734,952,[61072.   56468.5    662.15],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-c,E,6P-IT,L6tall-a
8036,319348986,864691135876949843,864691135501821789,109.53662789916991,205.7160700988769,10368,[68213.5 30677.    516.2],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3a
8037,144957004,864691135851886023,864691135436233970,9.30460546875,134.01693995666503,4000,[42283.5  29972.     630.55],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
8038,305245369,864691135135661849,864691135975382639,32.90797256469727,178.49060833740234,2596,[65603.    32986.      377.625],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3b
8039,182482401,864691135645109743,864691135866998294,85.64038322448731,351.00161918640134,2372,[47590.5   42453.75    602.275],-1.0,-1.0,3.0,2.0,E,5P-ET,L5ET,E,4P,L4b
8040,64674376,864691136145271959,864691135464453957,87.39806161499024,121.01888623046877,3428,[30950.5 39314.    432.2],-1.0,-1.0,3.0,3.0,E,4P,L4b,E,4P,L4a
8041,150929488,864691136090321463,864691135867536406,157.9671418762207,352.2828353185654,2980,[43551.5 23504.    631.4],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2c
8042,53050152,864691135567793900,864691135488929850,0.0,204.7995661201477,3944,[116874. 143081.  22640.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
8043,381865146,864691135969211493,864691136423069487,126.7381728515625,500.9417913265228,6160,[77382.5   55666.5     617.525],-1.0,-1.0,3.0,2.0,E,5P-NP,L5NP,E,6P-CT,L6tall-c
8044,308328507,864691136052141043,864691135502527042,122.3512887878418,422.6386280632019,2572,[262420. 208524.  16907.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L6short-a
8045,433553580,864691136066386840,864691135214025016,170.63660021972655,249.5173390274048,3748,[342706. 192472.  24362.],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-a,E,4P,L4c
8046,227444795,864691136056314840,864691135976624451,120.17449002075196,287.2787799835205,2804,[219514. 187298.  23222.],-1.0,-1.0,3.0,3.0,E,4P,L4b,E,4P,L4b
8047,512929644,864691136236674575,864691135569916806,71.20585345458984,331.0424392547607,3860,[29560.   51624.     576.35],-1.0,-1.0,3.0,3.0,E,23P,L3b,I,BC,PTC
8048,486934112,864691135163365421,864691135610488839,79.69297152709962,233.2955149230957,8888,[378912. 108494.  24901.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2c
8049,269176735,864691135279592097,864691135684185330,10.9140791015625,202.3213469238281,6224,[61039.75 53241.     589.8 ],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-IT,L6short-a
8050,133512186,864691137197719105,864691135755999186,51.98161566162109,246.92248516845703,2388,[162984. 199248.  19065.],-1.0,-1.0,3.0,3.0,E,4P,L4b,I,BC,DTC
8051,426267794,864691135565544727,864691135945234378,93.22702114868164,247.1262961273193,9384,[337722. 112534.  22752.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BPC,ITC
8052,434960577,864691135415989178,864691135346100639,113.89962283325195,468.568695892334,4612,[342838. 166416.  24807.],-1.0,-1.0,3.0,2.0,E,5P-ET,L5ET,E,5P-IT,L5a
8053,83845565,864691136134418315,864691136287527107,20.927765563964844,219.2465123291016,4892,[130719. 184566.  17394.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4c
8054,219697253,864691135195486506,864691136267234804,105.66015859985352,263.4000640258789,7200,[54083.    34390.5     493.325],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L3b
8055,306790183,864691135731211193,864691135910504617,0.0,122.42208142089844,1444,[264266. 168540.  20428.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,4P,L4c
8056,266128282,864691135509658889,864691136452301055,30.68270056152344,147.97121502685548,13420,[238012. 196546.  23639.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,I,BC,PTC
8057,60761287,864691135741673579,864691135945379620,10.23153125,311.0081828613281,5504,[118652. 176357.  19624.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4a
8058,227317427,864691136923763684,864691135279137185,0.0,497.4151321868897,184,[216588. 180172.  27014.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4c,E,5P-IT,L5a
8059,334267215,864691135992477377,864691136135530379,68.17244934082031,187.5704878845215,3384,[279864. 172714.  23471.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,4P,L4a
8060,462975062,864691136974556444,864691135058588571,46.03505993652344,208.9911279296875,4364,[89093.    43250.      407.875],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,5P-IT,L5a
8061,312954620,864691135954665480,864691135374296264,53.32732739257813,250.18395022583007,2100,[66655.5  42412.75   460.2 ],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
8062,358182952,864691135584813688,864691135122881831,302.3436485290528,271.3720192565918,21100,[73648.    27859.      626.675],-1.0,-1.0,3.0,3.0,E,23P,L3a,E,5P-ET,L5ET
8063,52267682,864691135368382457,864691136057340632,166.16868811035155,737.9497871932983,1376,[28798.5   30997.5     515.075],-1.0,-1.0,3.0,3.0,E,6P-CT,L6tall-a,I,MC,DTC
8064,232473933,864691135877150803,864691135360859207,83.93211270141602,315.20356410217283,2124,[54507.    43083.5     488.925],-1.0,-1.0,3.0,2.0,E,6P-IT,L5b,E,5P-IT,L4b
8065,256615967,864691136904464050,864691135517961610,18.965290893554688,380.1860988006592,2672,[59054.5   28335.      578.925],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2b
8066,117978119,864691135759862606,864691136040979286,19.6861025390625,207.89615072631835,7184,[152873. 190250.  19502.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,5P-IT,L5b
8067,108019862,864691135866097285,864691135810113740,53.76433923339844,156.3593230743408,2760,[150818.  98242.  18189.],-1.0,-1.0,3.0,2.0,I,MC,STC,E,23P,L2a
8068,322835994,864691135969695845,864691135726238271,67.5872748413086,533.6877104492188,6136,[277608. 111032.  17559.],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-a,E,23P,L2c
8069,456665067,864691135469241682,864691135572537893,74.34745248413086,454.9983474349976,2980,[88642.    46061.5     433.275],-1.0,-1.0,3.0,2.0,E,5P-ET,L5ET,I,BC,PTC
8070,336550063,864691134948605180,864691135273221393,94.63045748901366,182.608883972168,1060,[283070. 164480.  22907.],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,MC,DTC
8071,175194153,864691135342170053,864691135455096682,43.28586904907227,239.6942722358704,5524,[46649. 41802.   676.],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
8072,350037676,864691136008945580,864691135386273877,98.45460971069336,151.78088409423827,440,[293677. 161198.  17552.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,4P,L4a
8073,466349966,864691136951558879,864691136923768804,123.89637475585936,220.0020858154297,4024,[362006. 151004.  24369.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-IT,L5ET
8074,188490163,864691135848327774,864691135860143720,31.954779113769533,184.72246099853515,8884,[195472. 136250.  27074.],-1.0,-1.0,3.0,2.0,E,23P,L3b,I,BC,PTC
8075,257178811,864691135213633664,864691135101300768,1380.6278525924683,150.84756985473632,11848,[234278. 102983.  16207.],-1.0,-1.0,3.0,2.0,E,23P,L2a,E,5P-ET,L5ET
8076,292993211,864691135341920945,864691136437418398,87.15230514526367,651.2145189819336,5580,[63364.    46968.      663.475],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-IT,L5a
8077,340233032,864691136903487410,864691135195276842,137.91978814697265,322.7528402557373,932,[70502.5 43404.    558.4],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4a
8078,237537803,864691135988156675,864691136484343084,141.1122204284668,222.881296295166,4264,[223938. 182864.  18962.],-1.0,-1.0,3.0,2.0,E,4P,L4c,E,5P-IT,L5b
8079,389834346,864691136586529442,864691135233538393,89.1223452758789,240.67555561828613,4472,[315432. 110286.  23852.],-1.0,-1.0,3.0,2.0,I,BC,DTC,E,23P,L2c
8080,26691996,864691135800747362,864691136903006642,142.62099365234374,286.6516915893555,18108,[100218. 110774.  17972.],-1.0,-1.0,3.0,2.0,I,NGC,STC,E,23P,L3a
8081,28554281,864691136482919212,864691136051619571,39.88111303710937,134.03621022033693,16916,[100838. 178360.  18842.],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,4P,L4c
8082,226041562,864691135213856056,864691136088949559,79.38135635375977,316.8412570800781,3916,[215440. 202210.  24069.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L4c
8083,401415796,864691136209328060,864691136040349438,131.06414331054688,729.0201076536179,9176,[79774.    45520.      457.375],-1.0,-1.0,3.0,2.0,E,23P,L3b,E,5P-ET,L5ET
8084,212908478,864691136040236286,864691135509788169,66.10033554077148,144.8141439819336,2956,[53067.    34561.5     419.025],-1.0,-1.0,3.0,2.0,E,23P,L2a,E,23P,L3b
8085,258892885,864691135508863497,864691136418648471,87.02593878173828,215.18576641845704,3736,[238796.  93108.  15477.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2b
8086,86024538,864691135156714084,864691135566024023,73.0121224975586,321.03847064208986,1748,[135082. 147022.  19934.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
8087,391799553,864691135639910459,864691135762496310,388.0787155151367,180.9626702270508,9216,[318122.  99121.  16841.],-1.0,-1.0,3.0,2.0,I,MC,STC,E,5P-ET,L5ET
8088,204646092,864691135816849487,864691135701934715,240.5032551574707,509.8021227722168,18340,[207594.  92862.  18235.],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,23P,L3a
8089,260084498,864691136483096108,864691135407470537,113.79549375915528,201.55458010864257,5936,[234626. 193172.  26231.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-ET,L5ET
8090,401172763,864691136267254772,864691136085177452,46.6686748046875,237.61565875244145,2604,[321386. 144128.  18655.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,4P,L4a
8091,512894922,864691136032565179,864691135358967896,97.8037860107422,102.6548969116211,4308,[115524. 157860.  18806.],-1.0,-1.0,3.0,3.0,E,23P,L3b,I,MC,PTC
8092,40750116,864691136056321752,864691136057242072,0.0,114.30164645385742,448,[106749. 247021.  15498.],-1.0,-1.0,3.0,2.0,E,6P-IT,L6short-b,E,6P-IT,L6tall-c
8093,276282115,864691136802865006,864691136904013490,30.966817443847656,275.89722595214846,9916,[62185.5   59727.5     667.375],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,6P-CT,L6tall-c
8094,347570750,864691135272792593,864691136662981598,115.17849240112304,366.57331787490847,1344,[290068. 229072.  18065.],-1.0,-1.0,3.0,2.0,E,5P-ET,L5ET,E,6P-IT,L6tall-c
8095,146731961,864691135594581547,864691135700749947,35.113339782714846,362.9537852478027,2036,[42528.5 45169.    668.7],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5b
8096,372956534,864691135214038328,864691136106927065,75.77296697998047,832.7160924835205,444,[75692.5   33370.5     566.825],-1.0,-1.0,3.0,2.0,E,4P,L3b,E,23P,L3b
8097,352538001,864691134989469818,864691136436834462,49.3175849609375,1285.103634513855,3316,[291620. 122742.  25162.],-1.0,-1.0,3.0,2.0,E,23P,L2c,E,23P,L3a
8098,58873062,864691136681300590,864691136619282573,93.29186401367188,378.4879239234924,4192,[119798. 150652.  17667.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3b
8099,244221639,864691136311098970,864691135772730107,14.672012817382813,222.83511094665528,5504,[224824. 122168.  16753.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
8100,341490771,864691136239032636,864691135491452647,26.0098466796875,358.3690229520798,3692,[283032. 202581.  22932.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L6short-a
8101,325920781,864691135278567329,864691135640227131,77.52523332214355,323.02757614898684,4252,[68800.    37110.      508.175],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,E,23P,L3b
8102,419356594,864691136031699131,864691135941601396,11.292013671875,131.61876093292236,2656,[83642.25  27250.      606.475],-1.0,-1.0,3.0,3.0,I,BC,PTC,E,23P,L3a
8103,219336233,864691135782890035,864691135992339649,257.3078545532227,172.6328763618469,6480,[214428. 135206.  17118.],-1.0,-1.0,3.0,3.0,I,BPC,ITC,E,5P-IT,L5b
8104,254432308,864691136051737843,864691135841057251,141.84733908081054,283.14422190856936,552,[230936. 242272.  25047.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,I,BC,PTC
8105,106485629,864691136275334925,864691135848466782,187.42424464416504,356.51653877258303,2320,[143890. 240647.  24430.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5b,E,6P-IT,L6tall-b
8106,134550839,864691135233886553,864691135701876347,39.99146221923828,133.32337042236327,4604,[162474. 249806.  24396.],-1.0,-1.0,3.0,2.0,E,6P-CT,L6tall-c,E,6P-IT,L6tall-c
8107,286860492,864691135838048659,864691135856737070,22.607896484375,326.4207430114746,4256,[62933.5 45972.5   464.1],-1.0,-1.0,3.0,3.0,E,6P-IT,L6short-a,E,5P-IT,L5a
8108,435538213,864691135741684075,864691136194328652,86.51758532714844,179.47235133361818,6900,[343298. 146846.  24610.],-1.0,-1.0,3.0,2.0,E,4P,L4a,I,BC,PTC
8109,285515858,864691136176217862,864691136085156716,122.76243548583984,172.63812020874025,668,[251854. 147106.  19625.],-1.0,-1.0,3.0,3.0,E,4P,L4a,E,4P,L4b
8110,467316543,864691136951201503,864691136136597629,98.48261001586914,378.7234607543945,1072,[360596. 154686.  24090.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5ET,E,4P,L3b
8111,259077577,864691135407326921,864691135772306683,123.48084564208985,97.59007357788086,9056,[233956. 167282.  15872.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,4P,L4a
8112,344323637,864691135737743473,864691136237961020,23.260197509765625,126.43893772125244,9432,[72454.5   44628.      639.275],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5a
8113,279147444,864691135725022123,864691135701212795,52.27891772460937,173.46351904296876,5268,[248816. 151268.  17525.],-1.0,-1.0,3.0,2.0,E,4P,L3b,E,4P,L4b
8114,406693601,864691136741475420,864691135939288577,704.7279830017089,383.7314201202393,1764,[326550. 177226.  26583.],-1.0,-1.0,3.0,2.0,E,6P-IT,L6short-b,I,BC,PTC
8115,188337685,864691135195528490,864691136330425066,46.676163146972655,200.8810629882813,7688,[48404.5  41292.5    434.95],-1.0,-1.0,3.0,2.0,E,4P,L4b,I,BC,PTC
8116,316284056,864691136483899436,864691135526679643,41.07983367919922,178.1543868560791,4072,[272908. 150532.  22270.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
8117,176176517,864691135572082925,864691135749473065,97.08927709197998,161.7902548828125,1372,[184980. 192662.  19555.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,5P-IT,L5a
8118,109931031,864691135429001776,864691137054057078,116.0002787475586,84.84108038330078,13212,[149102. 122698.  27749.],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L2c
8119,33762879,864691136085260140,864691135474687808,59.07042590332031,167.71307720184325,2872,[26355.5 41456.    411.8],-1.0,-1.0,3.0,2.0,E,4P,L4b,E,4P,L4b
8120,119572117,864691135083138039,864691136296728603,191.92251748657227,665.0030336036682,376,[151618. 156312.  26323.],-1.0,-1.0,3.0,2.0,E,6P-IT,L5ET,I,BC,PTC
8121,418125011,864691135459719108,864691136724880893,45.32111145019531,365.26242668533325,20484,[335180. 129107.  20622.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3b
8122,299700549,864691135490470503,864691135938012932,97.8566167602539,274.13640634155274,6828,[260032. 182788.  24802.],-1.0,-1.0,3.0,3.0,E,5P-ET,L5ET,E,4P,L4c
8123,118495874,864691135560518625,864691136274694669,172.38750610351562,41.55307925415039,8020,[152992. 131354.  19014.],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,4P,L3b
8124,331786781,864691135383944171,864691135272184081,49.02498809814453,489.9722917022705,1872,[281926. 104722.  19492.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2a
8125,285669799,864691136483920940,864691135576176670,23.716362060546874,261.03966110229493,420,[250886. 143672.  20732.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L3a
8126,162478974,864691135348829911,864691136174973702,140.01124822998048,393.4724421272278,3360,[178732. 238992.  17341.],-1.0,-1.0,3.0,2.0,E,5P-ET,L5ET,E,6P-IT,L6short-b
8127,109103887,864691135577269765,864691135784064051,71.04417768859864,225.17654643249512,3684,[37621.5   52014.5     613.275],-1.0,-1.0,3.0,2.0,I,BC,PTC,I,BC,PTC
8128,238460696,864691136042289238,864691135850847943,75.4928649597168,300.61728034973146,624,[55665.    45629.      679.475],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,5P-ET,L5ET
8129,321308362,864691135212863360,864691135498465555,63.96174658203125,641.1433537445068,912,[69366.5   21978.      572.375],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L2b
8130,324890884,864691136329390058,864691136286554051,85.04887384033204,133.63678594970702,8996,[277846. 144334.  21607.],-1.0,-1.0,3.0,2.0,E,23P,L3a,E,4P,L4a
8131,370986965,864691136024186937,864691136423855919,237.5457148742676,338.32294305419924,18148,[303184. 186648.  20184.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5a,E,5P-ET,L5ET
8132,228851363,864691135430156592,864691135684241650,76.0152462463379,198.21731192016605,2148,[219088. 137664.  24863.],-1.0,-1.0,3.0,2.0,I,MC,DTC,E,23P,L3b
8133,68367145,864691135502721373,864691136378750677,131.6633920288086,380.0252655029297,4388,[124440. 219910.  18998.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,5P-IT,L6short-a
8134,433616812,864691135273255185,864691136310243930,7.685880859375,135.68389807891845,7424,[341110. 171801.  24641.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-ET,L5ET
8135,82583111,864691135953749256,864691135135674393,126.02069259643557,425.4825599460602,3952,[118290. 211006.  17887.],-1.0,-1.0,3.0,3.0,E,23P,L2a,E,6P-CT,L6tall-a
8136,286237030,864691135639183163,864691135969842277,39.71488641357422,272.76410417175293,4208,[251414. 177026.  19358.],-1.0,-1.0,3.0,3.0,I,BC,PTC,E,5P-IT,L5b
8137,267728998,864691136136647805,864691135279336609,52.96466583251953,320.4256208496094,4808,[243132. 115336.  25615.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
8138,174011337,864691136136574845,864691135533551044,130.38420849609375,52.293721527099606,500,[183742. 132068.  14898.],-1.0,-1.0,3.0,3.0,E,23P,L2c,E,23P,L4b
8139,51022638,864691135660823792,864691136922714084,162.8141327819824,144.23191147613525,772,[29486.  29001.5   634.3],-1.0,-1.0,2.0,3.0,E,23P,L2a,I,BC,PTC
8140,418249295,864691135772819019,864691136388259447,72.16101461791992,321.41524537658694,4620,[83512.5   27059.5     562.675],-1.0,-1.0,3.0,2.0,I,NGC,DTC,I,BPC,ITC
8141,227986054,864691134940947555,864691135210644160,54.844423309326174,130.3613282775879,21392,[220550. 196362.  25815.],-1.0,-1.0,3.0,2.0,E,5P-IT,L4b,I,BC,PTC
8142,89743564,864691135498552083,864691136389220727,32.763606201171875,330.7105684051514,728,[136660. 128122.  15418.],-1.0,-1.0,3.0,2.0,I,MC,DTC,I,MC,STC
8143,158923549,864691136025333561,864691135539135602,89.63631091308594,511.2162860031128,7016,[178566. 104684.  20571.],-1.0,-1.0,3.0,2.0,E,4P,L4a,E,23P,L2b
8144,411464190,864691136436526494,864691135584827768,66.03553350830079,425.9026265716553,2552,[328512. 124160.  20386.],-1.0,-1.0,3.0,2.0,E,5P-IT,L5a,I,BC,PTC
8145,148211579,864691137054824054,864691135233920089,45.47538055419922,276.8503691253662,8124,[170710. 177772.  16680.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,5P-IT,L5a
8146,231708206,864691135014542742,864691136134454155,87.5274725341797,398.29032173156736,3068,[216516. 156778.  23890.],-1.0,-1.0,3.0,2.0,E,4P,L4c,E,4P,L4a
8147,323935546,864691135565631063,864691135645118447,419.77049586486817,79.16107147216798,172,[276095.  89625.  24610.],-1.0,-1.0,3.0,2.0,E,23P,L2a,E,5P-ET,L5ET
8148,469147087,864691135463427997,864691136389084279,72.76507598876952,151.94248248291015,828,[362238. 135600.  19596.],-1.0,-1.0,3.0,3.0,E,23P,L3b,E,23P,L3a
8149,416936877,864691134940025955,864691135572232485,85.55153948974609,235.1046892242432,2304,[332576. 138426.  24275.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4b
8150,381962271,864691135777616992,864691135270560933,95.2595971069336,260.8862646026612,14812,[309702. 194362.  21453.],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,E,5P-ET,L5a
8151,318635813,864691136390925695,864691136673196679,47.642728881835936,81.33640686035156,6588,[67935.5   36496.5     465.475],-1.0,-1.0,3.0,3.0,E,4P,L4b,I,BC,PTC
8152,270648813,864691135808623645,864691135762156598,20.72361993408203,274.8388496704102,2316,[60503.25  27541.25    540.075],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,23P,L2c
8153,148463030,864691136380382421,864691135737876612,81.87215301513672,172.5431031036377,5508,[42083.    44855.5     645.025],-1.0,-1.0,3.0,3.0,E,5P-IT,L5b,I,MC,DTC
8154,438150506,864691136362485218,864691135926591246,63.57996533203125,373.8029347381592,3564,[344926. 165450.  18148.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L4c
8155,428232470,864691136965986254,864691135938050357,0.0,167.7097438659668,7636,[338064. 135980.  24470.],-1.0,-1.0,3.0,2.0,I,BC,PTC,E,4P,L3b
