run_name,epoch,train_acc,val_acc,overfitting_gap,cnn_depth,examples_per_epoch,val_e_acc,val_i_acc,e_i_gap,learning_rate,timestamp,cm_e_correct,cm_e_incorrect,cm_i_correct,cm_i_incorrect
2dcnn_mc_d5_e5000,1,58.34,58.88,-0.54,5,5000,87.49,30.27,57.22,0.000010,2025-08-22 16:03:23,2168,310,750,1728
2dcnn_mc_d5_e10000,1,58.35,61.60,-3.25,5,10000,81.23,41.97,39.27,0.000010,2025-08-22 16:03:27,2013,465,1040,1438
2dcnn_mc_d3_e10000,1,56.90,59.48,-2.58,3,10000,42.49,76.47,-33.98,0.000010,2025-08-22 16:03:28,1053,1425,1895,583
2dcnn_mc_d3_e5000,1,56.52,59.40,-2.88,3,5000,43.83,74.98,-31.15,0.000010,2025-08-22 16:03:29,1086,1392,1858,620
2dcnn_mc_d1_e5000,1,50.98,52.06,-1.08,1,5000,11.42,92.70,-81.28,0.000010,2025-08-22 16:03:30,283,2195,2297,181
2dcnn_mc_d1_e10000,1,52.59,55.21,-2.62,1,10000,23.61,86.80,-63.20,0.000010,2025-08-22 16:03:47,585,1893,2151,327
2dcnn_mc_d5_e5000,2,61.02,62.07,-1.05,5,5000,81.19,42.94,38.26,0.000010,2025-08-22 16:03:49,2012,466,1064,1414
2dcnn_mc_d3_e20000,1,57.74,62.01,-4.27,3,20000,56.90,67.11,-10.21,0.000010,2025-08-22 16:03:59,1410,1068,1663,815
2dcnn_mc_d5_e10000,2,61.99,61.34,0.65,5,10000,89.39,33.29,56.09,0.000010,2025-08-22 16:04:05,2215,263,825,1653
2dcnn_mc_d3_e10000,2,58.67,60.11,-1.44,3,10000,47.94,72.28,-24.33,0.000010,2025-08-22 16:04:06,1188,1290,1791,687
2dcnn_mc_d1_e5000,2,54.14,54.50,-0.36,1,5000,20.98,88.01,-67.03,0.000010,2025-08-22 16:04:08,520,1958,2181,297
2dcnn_mc_d3_e5000,2,58.64,61.66,-3.02,3,5000,57.99,65.33,-7.34,0.000010,2025-08-22 16:04:08,1437,1041,1619,859
2dcnn_mc_d5_e5000,3,63.52,60.47,3.05,5,5000,87.69,33.25,54.44,0.000009,2025-08-22 16:04:15,2173,305,824,1654
2dcnn_mc_d1_e20000,1,53.78,56.90,-3.12,1,20000,32.04,81.76,-49.72,0.000010,2025-08-22 16:04:25,794,1684,2026,452
2dcnn_mc_d5_e5000,4,64.56,60.69,3.87,5,5000,85.75,35.63,50.12,0.000009,2025-08-22 16:04:42,2125,353,883,1595
2dcnn_mc_d5_e10000,3,63.72,62.49,1.23,5,10000,83.82,41.16,42.66,0.000009,2025-08-22 16:04:43,2077,401,1020,1458
2dcnn_mc_d1_e10000,2,56.20,57.04,-0.84,1,10000,33.29,80.79,-47.50,0.000010,2025-08-22 16:04:44,825,1653,2002,476
2dcnn_mc_d3_e10000,3,60.05,61.76,-1.71,3,10000,56.62,66.91,-10.29,0.000009,2025-08-22 16:04:44,1403,1075,1658,820
2dcnn_mc_d3_e5000,3,59.24,61.06,-1.82,3,5000,52.46,69.65,-17.19,0.000009,2025-08-22 16:04:47,1300,1178,1726,752
2dcnn_mc_d1_e5000,3,55.00,55.15,-0.15,1,5000,23.93,86.36,-62.43,0.000009,2025-08-22 16:04:47,593,1885,2140,338
2dcnn_mc_d3_e20000,2,60.62,62.11,-1.49,3,20000,57.22,66.99,-9.77,0.000010,2025-08-22 16:05:01,1418,1060,1660,818
2dcnn_mc_d5_e5000,5,65.72,63.66,2.06,5,5000,69.90,57.43,12.47,0.000009,2025-08-22 16:05:08,1732,746,1423,1055
2dcnn_mc_d5_e10000,4,65.08,63.24,1.84,5,10000,83.37,43.10,40.27,0.000009,2025-08-22 16:05:22,2066,412,1068,1410
2dcnn_mc_d3_e10000,4,60.59,62.03,-1.44,3,10000,63.76,60.29,3.47,0.000009,2025-08-22 16:05:23,1580,898,1494,984
2dcnn_mc_d1_e5000,4,55.82,57.26,-1.44,1,5000,32.93,81.60,-48.67,0.000009,2025-08-22 16:05:26,816,1662,2022,456
2dcnn_mc_d3_e5000,4,60.26,60.43,-0.17,3,5000,42.70,78.17,-35.47,0.000009,2025-08-22 16:05:26,1058,1420,1937,541
2dcnn_mc_d5_e5000,6,67.12,62.63,4.49,5,5000,79.34,45.92,33.41,0.000009,2025-08-22 16:05:34,1966,512,1138,1340
2dcnn_mc_d1_e10000,3,56.27,58.09,-1.82,1,10000,39.75,76.43,-36.68,0.000009,2025-08-22 16:05:41,985,1493,1894,584
2dcnn_mc_d1_e20000,2,57.17,58.33,-1.16,1,20000,38.22,78.45,-40.23,0.000010,2025-08-22 16:05:56,947,1531,1944,534
2dcnn_mc_d5_e10000,5,66.80,64.59,2.21,5,10000,78.85,50.32,28.53,0.000009,2025-08-22 16:06:01,1954,524,1247,1231
2dcnn_mc_d5_e5000,7,69.42,61.46,7.96,5,5000,85.11,37.81,47.30,0.000009,2025-08-22 16:06:01,2109,369,937,1541
2dcnn_mc_d3_e10000,5,61.06,62.79,-1.73,3,10000,62.55,63.03,-0.48,0.000009,2025-08-22 16:06:02,1550,928,1562,916
2dcnn_mc_d3_e20000,3,61.55,63.84,-2.30,3,20000,67.76,59.93,7.83,0.000009,2025-08-22 16:06:03,1679,799,1485,993
2dcnn_mc_d1_e5000,5,57.32,57.97,-0.65,1,5000,37.53,78.41,-40.88,0.000009,2025-08-22 16:06:04,930,1548,1943,535
2dcnn_mc_d3_e5000,5,60.38,62.21,-1.83,3,5000,56.38,68.04,-11.66,0.000009,2025-08-22 16:06:04,1397,1081,1686,792
2dcnn_mc_d5_e5000,8,69.72,62.17,7.55,5,5000,80.79,43.54,37.25,0.000009,2025-08-22 16:06:28,2002,476,1079,1399
2dcnn_mc_d1_e10000,4,57.59,58.17,-0.58,1,10000,40.80,75.54,-34.75,0.000009,2025-08-22 16:06:38,1011,1467,1872,606
2dcnn_mc_d5_e10000,6,67.58,63.14,4.44,5,10000,86.44,39.83,46.61,0.000009,2025-08-22 16:06:39,2142,336,987,1491
2dcnn_mc_d3_e10000,6,62.36,63.26,-0.90,3,10000,63.76,62.75,1.01,0.000009,2025-08-22 16:06:40,1580,898,1555,923
2dcnn_mc_d1_e5000,6,56.92,57.79,-0.87,1,5000,32.97,82.61,-49.64,0.000009,2025-08-22 16:06:43,817,1661,2047,431
2dcnn_mc_d3_e5000,6,60.92,62.73,-1.81,3,5000,57.55,67.92,-10.37,0.000009,2025-08-22 16:06:43,1426,1052,1683,795
2dcnn_mc_d5_e5000,9,71.34,63.80,7.54,5,5000,69.33,58.27,11.06,0.000008,2025-08-22 16:06:54,1718,760,1444,1034
2dcnn_mc_d3_e20000,4,63.09,64.45,-1.36,3,20000,69.33,59.56,9.77,0.000009,2025-08-22 16:07:06,1718,760,1476,1002
2dcnn_mc_d5_e10000,7,69.09,64.89,4.20,5,10000,75.50,54.28,21.23,0.000009,2025-08-22 16:07:18,1871,607,1345,1133
2dcnn_mc_d3_e10000,7,62.26,62.53,-0.27,3,10000,59.08,65.98,-6.90,0.000009,2025-08-22 16:07:19,1464,1014,1635,843
2dcnn_mc_d5_e5000,10,71.58,62.93,8.65,5,5000,73.81,52.06,21.75,0.000008,2025-08-22 16:07:20,1829,649,1290,1188
2dcnn_mc_d1_e5000,7,57.22,57.81,-0.59,1,5000,33.66,81.96,-48.31,0.000009,2025-08-22 16:07:22,834,1644,2031,447
2dcnn_mc_d3_e5000,7,62.56,62.73,-0.17,3,5000,64.21,61.26,2.95,0.000009,2025-08-22 16:07:22,1591,887,1518,960
2dcnn_mc_d1_e20000,3,57.98,59.52,-1.54,1,20000,46.61,72.44,-25.83,0.000009,2025-08-22 16:07:26,1155,1323,1795,683
2dcnn_mc_d1_e10000,5,57.77,59.54,-1.77,1,10000,43.46,75.63,-32.16,0.000009,2025-08-22 16:07:34,1077,1401,1874,604
2dcnn_mc_d5_e5000,11,73.86,61.62,12.24,5,5000,86.56,36.68,49.88,0.000008,2025-08-22 16:07:47,2145,333,909,1569
2dcnn_mc_d5_e10000,8,70.14,65.13,5.01,5,10000,76.11,54.16,21.95,0.000009,2025-08-22 16:07:57,1886,592,1342,1136
2dcnn_mc_d3_e10000,8,62.89,63.40,-0.51,3,10000,64.57,62.23,2.34,0.000009,2025-08-22 16:07:57,1600,878,1542,936
2dcnn_mc_d1_e5000,8,57.66,58.68,-1.02,1,5000,38.58,78.77,-40.19,0.000009,2025-08-22 16:08:00,956,1522,1952,526
2dcnn_mc_d3_e5000,8,61.90,62.05,-0.15,3,5000,56.09,68.00,-11.90,0.000009,2025-08-22 16:08:01,1390,1088,1685,793
2dcnn_mc_d3_e20000,5,63.22,64.91,-1.69,3,20000,67.84,61.99,5.85,0.000009,2025-08-22 16:08:09,1681,797,1536,942
2dcnn_mc_d5_e5000,12,74.32,62.47,11.85,5,5000,79.58,45.36,34.22,0.000008,2025-08-22 16:08:13,1972,506,1124,1354
2dcnn_mc_d1_e10000,6,59.20,59.64,-0.44,1,10000,47.82,71.47,-23.65,0.000009,2025-08-22 16:08:31,1185,1293,1771,707
2dcnn_mc_d5_e10000,9,70.78,62.23,8.55,5,10000,87.73,36.72,51.01,0.000008,2025-08-22 16:08:36,2174,304,910,1568
2dcnn_mc_d3_e10000,9,63.30,63.32,-0.02,3,10000,57.51,69.13,-11.62,0.000008,2025-08-22 16:08:36,1425,1053,1713,765
2dcnn_mc_d1_e5000,9,57.98,58.68,-0.70,1,5000,37.33,80.02,-42.70,0.000008,2025-08-22 16:08:39,925,1553,1983,495
2dcnn_mc_d5_e5000,13,76.34,63.70,12.64,5,5000,75.95,51.45,24.50,0.000008,2025-08-22 16:08:39,1882,596,1275,1203
2dcnn_mc_d3_e5000,9,63.04,62.83,0.21,3,5000,59.08,66.59,-7.51,0.000008,2025-08-22 16:08:40,1464,1014,1650,828
2dcnn_mc_d1_e20000,4,58.34,60.15,-1.80,1,20000,50.73,69.57,-18.85,0.000009,2025-08-22 16:08:58,1257,1221,1724,754
2dcnn_mc_d5_e5000,14,76.96,62.47,14.49,5,5000,63.76,61.18,2.58,0.000008,2025-08-22 16:09:06,1580,898,1516,962
2dcnn_mc_d3_e20000,6,64.16,64.89,-0.73,3,20000,73.12,56.66,16.46,0.000009,2025-08-22 16:09:11,1812,666,1404,1074
2dcnn_mc_d3_e10000,10,63.84,64.10,-0.26,3,10000,77.85,50.36,27.48,0.000008,2025-08-22 16:09:14,1929,549,1248,1230
2dcnn_mc_d5_e10000,10,71.87,64.83,7.04,5,10000,74.25,55.41,18.85,0.000008,2025-08-22 16:09:15,1840,638,1373,1105
2dcnn_mc_d1_e5000,10,58.68,58.90,-0.22,1,5000,41.85,75.95,-34.10,0.000008,2025-08-22 16:09:17,1037,1441,1882,596
2dcnn_mc_d3_e5000,10,63.32,62.65,0.67,3,5000,59.24,66.06,-6.82,0.000008,2025-08-22 16:09:18,1468,1010,1637,841
2dcnn_mc_d1_e10000,7,58.78,59.73,-0.95,1,10000,47.34,72.11,-24.78,0.000009,2025-08-22 16:09:27,1173,1305,1787,691
2dcnn_mc_d5_e5000,15,78.48,62.65,15.83,5,5000,54.36,70.94,-16.59,0.000007,2025-08-22 16:09:32,1347,1131,1758,720
2dcnn_mc_d3_e10000,11,64.42,63.56,0.86,3,10000,83.33,43.79,39.55,0.000008,2025-08-22 16:09:53,2065,413,1085,1393
2dcnn_mc_d5_e10000,11,73.64,65.74,7.90,5,10000,71.43,60.05,11.38,0.000008,2025-08-22 16:09:53,1770,708,1488,990
2dcnn_mc_d1_e5000,11,58.38,58.70,-0.32,1,5000,39.99,77.40,-37.41,0.000008,2025-08-22 16:09:56,991,1487,1918,560
2dcnn_mc_d3_e5000,11,62.66,63.28,-0.62,3,5000,61.50,65.05,-3.55,0.000008,2025-08-22 16:09:57,1524,954,1612,866
2dcnn_mc_d5_e5000,16,79.00,63.94,15.06,5,5000,68.44,59.44,9.00,0.000007,2025-08-22 16:09:59,1696,782,1473,1005
2dcnn_mc_d3_e20000,7,64.54,64.57,-0.03,3,20000,65.38,63.76,1.61,0.000009,2025-08-22 16:10:14,1620,858,1580,898
2dcnn_mc_d1_e10000,8,58.94,59.97,-1.03,1,10000,49.15,70.78,-21.63,0.000009,2025-08-22 16:10:24,1218,1260,1754,724
2dcnn_mc_d5_e5000,17,80.92,63.34,17.58,5,5000,72.80,53.87,18.93,0.000007,2025-08-22 16:10:25,1804,674,1335,1143
2dcnn_mc_d1_e20000,5,59.15,60.90,-1.75,1,20000,56.21,65.58,-9.36,0.000009,2025-08-22 16:10:29,1393,1085,1625,853
2dcnn_mc_d5_e10000,12,74.91,63.76,11.15,5,10000,87.25,40.27,46.97,0.000008,2025-08-22 16:10:32,2162,316,998,1480
2dcnn_mc_d3_e10000,12,64.98,63.76,1.22,3,10000,72.52,55.00,17.51,0.000008,2025-08-22 16:10:32,1797,681,1363,1115
2dcnn_mc_d1_e5000,12,58.72,59.12,-0.40,1,5000,40.48,77.76,-37.29,0.000008,2025-08-22 16:10:34,1003,1475,1927,551
2dcnn_mc_d3_e5000,12,63.66,63.68,-0.02,3,5000,63.92,63.44,0.48,0.000008,2025-08-22 16:10:36,1584,894,1572,906
2dcnn_mc_d5_e5000,18,82.16,63.76,18.40,5,5000,69.61,57.91,11.70,0.000007,2025-08-22 16:10:52,1725,753,1435,1043
2dcnn_mc_d3_e10000,13,64.81,63.96,0.85,3,10000,64.85,63.08,1.78,0.000008,2025-08-22 16:11:11,1607,871,1563,915
2dcnn_mc_d5_e10000,13,75.85,64.39,11.46,5,10000,80.31,48.47,31.84,0.000008,2025-08-22 16:11:11,1990,488,1201,1277
2dcnn_mc_d1_e5000,13,58.24,59.42,-1.18,1,5000,40.11,78.73,-38.62,0.000008,2025-08-22 16:11:13,994,1484,1951,527
2dcnn_mc_d3_e5000,13,63.36,63.66,-0.30,3,5000,71.67,55.65,16.02,0.000008,2025-08-22 16:11:15,1776,702,1379,1099
2dcnn_mc_d3_e20000,8,64.56,65.05,-0.49,3,20000,71.99,58.11,13.88,0.000009,2025-08-22 16:11:17,1784,694,1440,1038
2dcnn_mc_d5_e5000,19,82.66,62.73,19.93,5,5000,52.99,72.48,-19.49,0.000007,2025-08-22 16:11:18,1313,1165,1796,682
2dcnn_mc_d1_e10000,9,59.46,60.29,-0.83,1,10000,53.19,67.39,-14.21,0.000008,2025-08-22 16:11:20,1318,1160,1670,808
2dcnn_mc_d5_e5000,20,83.98,63.46,20.52,5,5000,78.29,48.63,29.66,0.000007,2025-08-22 16:11:45,1940,538,1205,1273
2dcnn_mc_d3_e10000,14,64.76,64.47,0.29,3,10000,79.90,49.03,30.87,0.000008,2025-08-22 16:11:49,1980,498,1215,1263
2dcnn_mc_d5_e10000,14,77.73,64.43,13.30,5,10000,72.60,56.26,16.34,0.000008,2025-08-22 16:11:50,1799,679,1394,1084
2dcnn_mc_d1_e5000,14,58.70,59.83,-1.13,1,5000,47.05,72.60,-25.54,0.000008,2025-08-22 16:11:52,1166,1312,1799,679
2dcnn_mc_d3_e5000,14,63.98,62.99,0.99,3,5000,60.82,65.17,-4.36,0.000008,2025-08-22 16:11:54,1507,971,1615,863
2dcnn_mc_d1_e20000,6,59.41,60.86,-1.45,1,20000,55.04,66.67,-11.62,0.000009,2025-08-22 16:11:59,1364,1114,1652,826
2dcnn_mc_d5_e5000,21,84.74,63.28,21.46,5,5000,77.36,49.19,28.17,0.000007,2025-08-22 16:12:11,1917,561,1219,1259
2dcnn_mc_d1_e10000,10,59.92,60.37,-0.45,1,10000,55.69,65.05,-9.36,0.000008,2025-08-22 16:12:17,1380,1098,1612,866
2dcnn_mc_d3_e20000,9,64.67,65.25,-0.58,3,20000,75.71,54.80,20.90,0.000008,2025-08-22 16:12:20,1876,602,1358,1120
2dcnn_mc_d3_e10000,15,65.25,63.56,1.69,3,10000,87.37,39.75,47.62,0.000007,2025-08-22 16:12:28,2165,313,985,1493
2dcnn_mc_d5_e10000,15,78.86,65.60,13.26,5,10000,74.21,56.98,17.23,0.000007,2025-08-22 16:12:28,1839,639,1412,1066
2dcnn_mc_d1_e5000,15,59.96,59.64,0.32,1,5000,46.09,73.20,-27.12,0.000007,2025-08-22 16:12:30,1142,1336,1814,664
2dcnn_mc_d3_e5000,15,64.52,64.00,0.52,3,5000,73.08,54.92,18.16,0.000007,2025-08-22 16:12:32,1811,667,1361,1117
2dcnn_mc_d5_e5000,22,85.80,61.72,24.08,5,5000,86.32,37.13,49.19,0.000006,2025-08-22 16:12:37,2139,339,920,1558
2dcnn_mc_d5_e5000,23,86.64,62.39,24.25,5,5000,86.04,38.74,47.30,0.000006,2025-08-22 16:13:04,2132,346,960,1518
2dcnn_mc_d3_e10000,16,65.53,64.16,1.37,3,10000,66.38,61.95,4.44,0.000007,2025-08-22 16:13:06,1645,833,1535,943
2dcnn_mc_d5_e10000,16,80.50,64.53,15.97,5,10000,66.87,62.19,4.68,0.000007,2025-08-22 16:13:07,1657,821,1541,937
2dcnn_mc_d1_e5000,16,60.06,59.81,0.25,1,5000,45.04,74.58,-29.54,0.000007,2025-08-22 16:13:09,1116,1362,1848,630
2dcnn_mc_d3_e5000,16,64.72,64.27,0.45,3,5000,70.38,58.15,12.23,0.000007,2025-08-22 16:13:11,1744,734,1441,1037
2dcnn_mc_d1_e10000,11,59.98,60.73,-0.75,1,10000,57.14,64.33,-7.18,0.000008,2025-08-22 16:13:13,1416,1062,1594,884
2dcnn_mc_d3_e20000,10,65.00,64.71,0.29,3,20000,60.05,69.37,-9.32,0.000008,2025-08-22 16:13:22,1488,990,1719,759
2dcnn_mc_d5_e5000,24,87.86,63.48,24.38,5,5000,70.50,56.46,14.04,0.000006,2025-08-22 16:13:30,1747,731,1399,1079
2dcnn_mc_d1_e20000,7,60.43,61.30,-0.87,1,20000,61.74,60.86,0.89,0.000009,2025-08-22 16:13:30,1530,948,1508,970
2dcnn_mc_d3_e10000,17,65.07,64.91,0.16,3,10000,74.41,55.41,19.01,0.000007,2025-08-22 16:13:45,1844,634,1373,1105
2dcnn_mc_d5_e10000,17,81.41,62.37,19.04,5,10000,50.61,74.13,-23.53,0.000007,2025-08-22 16:13:46,1254,1224,1837,641
2dcnn_mc_d1_e5000,17,60.28,59.62,0.66,1,5000,44.07,75.18,-31.11,0.000007,2025-08-22 16:13:48,1092,1386,1863,615
2dcnn_mc_d3_e5000,17,64.46,64.25,0.21,3,5000,70.66,57.83,12.83,0.000007,2025-08-22 16:13:50,1751,727,1433,1045
2dcnn_mc_d5_e5000,25,89.04,62.51,26.53,5,5000,62.95,62.07,0.89,0.000006,2025-08-22 16:13:56,1560,918,1538,940
2dcnn_mc_d1_e10000,12,59.80,61.02,-1.22,1,10000,58.39,63.64,-5.25,0.000008,2025-08-22 16:14:10,1447,1031,1577,901
2dcnn_mc_d5_e5000,26,89.40,62.95,26.45,5,5000,62.91,62.99,-0.08,0.000006,2025-08-22 16:14:23,1559,919,1561,917
2dcnn_mc_d3_e10000,18,66.06,64.95,1.11,3,10000,77.60,52.30,25.30,0.000007,2025-08-22 16:14:24,1923,555,1296,1182
2dcnn_mc_d5_e10000,18,82.60,62.37,20.23,5,10000,50.24,74.50,-24.25,0.000007,2025-08-22 16:14:25,1245,1233,1846,632
2dcnn_mc_d3_e20000,11,65.22,65.72,-0.49,3,20000,71.71,59.73,11.99,0.000008,2025-08-22 16:14:25,1777,701,1480,998
2dcnn_mc_d1_e5000,18,59.38,59.83,-0.45,1,5000,43.22,76.43,-33.21,0.000007,2025-08-22 16:14:27,1071,1407,1894,584
2dcnn_mc_d3_e5000,18,65.04,63.86,1.18,3,5000,62.91,64.81,-1.90,0.000007,2025-08-22 16:14:28,1559,919,1606,872
2dcnn_mc_d5_e5000,27,90.26,61.60,28.66,5,5000,55.53,67.68,-12.15,0.000006,2025-08-22 16:14:49,1376,1102,1677,801
2dcnn_mc_d1_e20000,8,60.60,61.24,-0.63,1,20000,65.42,57.06,8.35,0.000009,2025-08-22 16:15:01,1621,857,1414,1064
2dcnn_mc_d3_e10000,19,65.30,65.72,-0.42,3,10000,75.54,55.89,19.65,0.000007,2025-08-22 16:15:03,1872,606,1385,1093
2dcnn_mc_d5_e10000,19,84.18,60.63,23.55,5,10000,41.65,79.62,-37.97,0.000007,2025-08-22 16:15:03,1032,1446,1973,505
2dcnn_mc_d1_e5000,19,59.52,59.99,-0.47,1,5000,47.26,72.72,-25.46,0.000007,2025-08-22 16:15:05,1171,1307,1802,676
2dcnn_mc_d1_e10000,13,60.10,61.06,-0.96,1,10000,58.92,63.20,-4.28,0.000008,2025-08-22 16:15:06,1460,1018,1566,912
2dcnn_mc_d3_e5000,19,66.00,64.39,1.61,3,5000,66.63,62.15,4.48,0.000007,2025-08-22 16:15:07,1651,827,1540,938
2dcnn_mc_d5_e5000,28,90.76,62.07,28.69,5,5000,61.46,62.67,-1.21,0.000006,2025-08-22 16:15:15,1523,955,1553,925
2dcnn_mc_d3_e20000,12,65.76,65.64,0.12,3,20000,64.57,66.71,-2.14,0.000008,2025-08-22 16:15:28,1600,878,1653,825
2dcnn_mc_d3_e10000,20,66.05,65.23,0.82,3,10000,68.89,61.58,7.30,0.000007,2025-08-22 16:15:41,1707,771,1526,952
2dcnn_mc_d5_e10000,20,84.78,60.03,24.75,5,10000,91.93,28.13,63.80,0.000007,2025-08-22 16:15:42,2278,200,697,1781
2dcnn_mc_d5_e5000,29,91.50,59.34,32.16,5,5000,35.92,82.77,-46.85,0.000006,2025-08-22 16:15:42,890,1588,2051,427
2dcnn_mc_d1_e5000,20,58.78,59.79,-1.01,1,5000,48.26,71.31,-23.04,0.000007,2025-08-22 16:15:44,1196,1282,1767,711
2dcnn_mc_d3_e5000,20,64.94,64.00,0.94,3,5000,70.10,57.91,12.19,0.000007,2025-08-22 16:15:46,1737,741,1435,1043
2dcnn_mc_d1_e10000,14,60.32,60.88,-0.56,1,10000,60.90,60.86,0.04,0.000008,2025-08-22 16:16:03,1509,969,1508,970
2dcnn_mc_d5_e5000,30,92.72,61.72,31.00,5,5000,55.13,68.32,-13.20,0.000005,2025-08-22 16:16:09,1366,1112,1693,785
2dcnn_mc_d3_e10000,21,65.14,65.66,-0.52,3,10000,67.84,63.48,4.36,0.000007,2025-08-22 16:16:20,1681,797,1573,905
2dcnn_mc_d5_e10000,21,86.16,62.23,23.93,5,10000,77.85,46.61,31.23,0.000007,2025-08-22 16:16:21,1929,549,1155,1323
2dcnn_mc_d1_e5000,21,59.56,60.43,-0.87,1,5000,51.13,69.73,-18.60,0.000007,2025-08-22 16:16:22,1267,1211,1728,750
2dcnn_mc_d3_e5000,21,64.70,64.67,0.03,3,5000,72.52,56.82,15.70,0.000007,2025-08-22 16:16:25,1797,681,1408,1070
2dcnn_mc_d3_e20000,13,65.69,65.98,-0.30,3,20000,73.28,58.68,14.61,0.000008,2025-08-22 16:16:30,1816,662,1454,1024
2dcnn_mc_d1_e20000,9,60.51,61.66,-1.15,1,20000,62.07,61.26,0.81,0.000008,2025-08-22 16:16:32,1538,940,1518,960
2dcnn_mc_d3_e10000,22,66.41,65.40,1.01,3,10000,76.31,54.48,21.83,0.000006,2025-08-22 16:16:55,1891,587,1350,1128
2dcnn_mc_d5_e10000,22,87.44,59.10,28.34,5,10000,38.34,79.86,-41.53,0.000006,2025-08-22 16:16:56,950,1528,1979,499
2dcnn_mc_d1_e10000,15,60.49,61.06,-0.57,1,10000,60.09,62.03,-1.94,0.000007,2025-08-22 16:17:00,1489,989,1537,941
2dcnn_mc_d1_e5000,22,60.48,59.91,0.57,1,5000,48.91,70.90,-21.99,0.000006,2025-08-22 16:17:01,1212,1266,1757,721
2dcnn_mc_d3_e5000,22,65.92,64.65,1.27,3,5000,71.79,57.51,14.29,0.000006,2025-08-22 16:17:03,1779,699,1425,1053
2dcnn_mc_d3_e20000,14,65.75,66.00,-0.25,3,20000,77.04,54.96,22.07,0.000008,2025-08-22 16:17:26,1909,569,1362,1116
2dcnn_mc_d3_e10000,23,66.38,65.58,0.80,3,10000,75.54,55.61,19.94,0.000006,2025-08-22 16:17:29,1872,606,1378,1100
2dcnn_mc_d5_e10000,23,88.14,61.22,26.92,5,10000,90.03,32.41,57.63,0.000006,2025-08-22 16:17:30,2231,247,803,1675
2dcnn_mc_d1_e5000,23,59.92,59.95,-0.03,1,5000,47.54,72.36,-24.82,0.000006,2025-08-22 16:17:40,1178,1300,1793,685
2dcnn_mc_d3_e5000,23,66.16,64.53,1.63,3,5000,72.76,56.30,16.46,0.000006,2025-08-22 16:17:42,1803,675,1395,1083
2dcnn_mc_d1_e10000,16,59.94,60.84,-0.90,1,10000,61.78,59.89,1.90,0.000007,2025-08-22 16:17:56,1531,947,1484,994
2dcnn_mc_d1_e20000,10,60.37,61.64,-1.27,1,20000,65.21,58.07,7.14,0.000008,2025-08-22 16:18:03,1616,862,1439,1039
2dcnn_mc_d3_e10000,24,66.09,65.38,0.71,3,10000,71.63,59.12,12.51,0.000006,2025-08-22 16:18:07,1775,703,1465,1013
2dcnn_mc_d5_e10000,24,89.60,63.22,26.38,5,10000,67.92,58.51,9.40,0.000006,2025-08-22 16:18:08,1683,795,1450,1028
2dcnn_mc_d1_e5000,24,60.44,60.09,0.35,1,5000,50.24,69.94,-19.69,0.000006,2025-08-22 16:18:18,1245,1233,1733,745
2dcnn_mc_d3_e5000,24,66.06,63.50,2.56,3,5000,53.31,73.69,-20.38,0.000006,2025-08-22 16:18:21,1321,1157,1826,652
2dcnn_mc_d3_e20000,15,65.67,66.08,-0.41,3,20000,74.21,57.95,16.26,0.000007,2025-08-22 16:18:28,1839,639,1436,1042
2dcnn_mc_d3_e10000,25,66.19,65.54,0.65,3,10000,66.34,64.73,1.61,0.000006,2025-08-22 16:18:45,1644,834,1604,874
2dcnn_mc_d5_e10000,25,90.13,62.75,27.38,5,10000,74.17,51.33,22.84,0.000006,2025-08-22 16:18:46,1838,640,1272,1206
2dcnn_mc_d5_e20000,1,60.19,63.64,-3.46,5,20000,78.61,48.67,29.94,0.000010,2025-08-22 16:18:47,1948,530,1206,1272
2dcnn_mc_d1_e10000,17,60.25,60.82,-0.57,1,10000,61.18,60.45,0.73,0.000007,2025-08-22 16:18:53,1516,962,1498,980
2dcnn_mc_d1_e5000,25,59.88,60.69,-0.81,1,5000,53.87,67.51,-13.64,0.000006,2025-08-22 16:18:57,1335,1143,1673,805
2dcnn_mc_d3_e5000,25,66.06,64.63,1.43,3,5000,60.53,68.72,-8.19,0.000006,2025-08-22 16:18:59,1500,978,1703,775
2dcnn_mc_d3_e10000,26,66.42,64.85,1.57,3,10000,60.05,69.65,-9.60,0.000006,2025-08-22 16:19:24,1488,990,1726,752
2dcnn_mc_d3_e20000,16,66.80,66.49,0.31,3,20000,70.58,62.39,8.19,0.000007,2025-08-22 16:19:30,1749,729,1546,932
2dcnn_mc_d1_e20000,11,60.87,61.20,-0.33,1,20000,66.75,55.65,11.10,0.000008,2025-08-22 16:19:34,1654,824,1379,1099
2dcnn_mc_d1_e5000,26,60.08,60.31,-0.23,1,5000,50.20,70.42,-20.22,0.000006,2025-08-22 16:19:35,1244,1234,1745,733
2dcnn_mc_d3_e5000,26,67.26,64.16,3.10,3,5000,81.64,46.69,34.95,0.000006,2025-08-22 16:19:38,2023,455,1157,1321
2dcnn_mc_d5_e20000,2,63.75,63.74,0.01,5,20000,77.64,49.84,27.80,0.000010,2025-08-22 16:19:47,1924,554,1235,1243
2dcnn_mc_d1_e10000,18,59.92,61.00,-1.08,1,10000,59.81,62.19,-2.38,0.000007,2025-08-22 16:19:50,1482,996,1541,937
2dcnn_mc_d3_e10000,27,66.56,65.82,0.74,3,10000,77.00,54.64,22.36,0.000006,2025-08-22 16:19:58,1908,570,1354,1124
